jgi|Callep1130_1|3049332|fgenesh1_pm.394_#_9	sp|O34481|RECD2_BACSU	sp|O34481|RECD2_BACSU ATP-dependent RecD2 DNA helicase OS=Bacillus subtilis (strain 168) OX=224308 GN=recD2 PE=1 SV=1	35.038	391	1.19e-53	201
jgi|Callep1130_1|3049332|fgenesh1_pm.394_#_9	sp|O34481|RECD2_BACSU	sp|O34481|RECD2_BACSU ATP-dependent RecD2 DNA helicase OS=Bacillus subtilis (strain 168) OX=224308 GN=recD2 PE=1 SV=1	26.442	208	4.20e-13	76.6
jgi|Callep1130_1|3049332|fgenesh1_pm.394_#_9	sp|Q9RT63|RECD2_DEIRA	sp|Q9RT63|RECD2_DEIRA ATP-dependent RecD2 DNA helicase OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1) OX=243230 GN=recD2 PE=1 SV=1	34.684	395	2.01e-33	140
jgi|Callep1130_1|3049332|fgenesh1_pm.394_#_9	sp|A0QS28|RECD_MYCS2	sp|A0QS28|RECD_MYCS2 RecBCD enzyme subunit RecD OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=recD PE=3 SV=1	30.361	415	2.17e-24	111
jgi|Callep1130_1|3061535|fgenesh1_pm.3787_#_3	sp|O34481|RECD2_BACSU	sp|O34481|RECD2_BACSU ATP-dependent RecD2 DNA helicase OS=Bacillus subtilis (strain 168) OX=224308 GN=recD2 PE=1 SV=1	29.349	753	3.07e-72	254
jgi|Callep1130_1|3061535|fgenesh1_pm.3787_#_3	sp|Q9RT63|RECD2_DEIRA	sp|Q9RT63|RECD2_DEIRA ATP-dependent RecD2 DNA helicase OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1) OX=243230 GN=recD2 PE=1 SV=1	31.622	740	3.07e-51	194
jgi|Callep1130_1|3061535|fgenesh1_pm.3787_#_3	sp|Q58914|Y1519_METJA	sp|Q58914|Y1519_METJA Uncharacterized protein MJ1519 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1519 PE=4 SV=1	23.277	537	1.40e-23	110
jgi|Callep1130_1|3520897|fgenesh1_kg.2849_#_91_#_OTBYP_transcript_16843	sp|O34481|RECD2_BACSU	sp|O34481|RECD2_BACSU ATP-dependent RecD2 DNA helicase OS=Bacillus subtilis (strain 168) OX=224308 GN=recD2 PE=1 SV=1	32.464	422	5.08e-49	190
jgi|Callep1130_1|3520897|fgenesh1_kg.2849_#_91_#_OTBYP_transcript_16843	sp|O34481|RECD2_BACSU	sp|O34481|RECD2_BACSU ATP-dependent RecD2 DNA helicase OS=Bacillus subtilis (strain 168) OX=224308 GN=recD2 PE=1 SV=1	26.066	211	1.07e-13	79.0
jgi|Callep1130_1|3520897|fgenesh1_kg.2849_#_91_#_OTBYP_transcript_16843	sp|Q9RT63|RECD2_DEIRA	sp|Q9RT63|RECD2_DEIRA ATP-dependent RecD2 DNA helicase OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1) OX=243230 GN=recD2 PE=1 SV=1	29.383	810	4.62e-44	174
jgi|Callep1130_1|3520897|fgenesh1_kg.2849_#_91_#_OTBYP_transcript_16843	sp|Q58914|Y1519_METJA	sp|Q58914|Y1519_METJA Uncharacterized protein MJ1519 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1519 PE=4 SV=1	23.507	519	1.09e-20	102
jgi|Gepoce1|383952|evm.geph.scaffold_396.3	sp|O34481|RECD2_BACSU	sp|O34481|RECD2_BACSU ATP-dependent RecD2 DNA helicase OS=Bacillus subtilis (strain 168) OX=224308 GN=recD2 PE=1 SV=1	34.026	385	4.43e-48	186
jgi|Gepoce1|383952|evm.geph.scaffold_396.3	sp|Q9RT63|RECD2_DEIRA	sp|Q9RT63|RECD2_DEIRA ATP-dependent RecD2 DNA helicase OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1) OX=243230 GN=recD2 PE=1 SV=1	34.406	404	3.35e-35	146
jgi|Gepoce1|383952|evm.geph.scaffold_396.3	sp|P9WHJ1|RECD_MYCTU	sp|P9WHJ1|RECD_MYCTU RecBCD enzyme subunit RecD OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=recD PE=1 SV=1	30.750	400	5.10e-23	107
