jgi|Callep1130_1|3665829|fgenesh1_kg.4780_#_12_#_TRINITY_DN1642_c0_g1_i4	sp|O15393|TMPS2_HUMAN	sp|O15393|TMPS2_HUMAN Transmembrane protease serine 2 OS=Homo sapiens OX=9606 GN=TMPRSS2 PE=1 SV=3	30.247	162	5.20e-14	73.2
jgi|Callep1130_1|3665829|fgenesh1_kg.4780_#_12_#_TRINITY_DN1642_c0_g1_i4	sp|P35037|TRY3_ANOGA	sp|P35037|TRY3_ANOGA Trypsin-3 OS=Anopheles gambiae OX=7165 GN=TRYP3 PE=2 SV=5	27.536	207	1.14e-11	65.5
jgi|Callep1130_1|3665829|fgenesh1_kg.4780_#_12_#_TRINITY_DN1642_c0_g1_i4	sp|P10144|GRAB_HUMAN	sp|P10144|GRAB_HUMAN Granzyme B OS=Homo sapiens OX=9606 GN=GZMB PE=1 SV=2	28.000	150	4.46e-11	63.5
jgi|Emihu1|433953|estExtDG_fgenesh_newKGs_kg.C_150069	sp|P29786|TRY3_AEDAE	sp|P29786|TRY3_AEDAE Trypsin 3A1 OS=Aedes aegypti OX=7159 GN=AAEL007818 PE=2 SV=2	36.641	262	2.33e-38	140
jgi|Emihu1|433953|estExtDG_fgenesh_newKGs_kg.C_150069	sp|P35035|TRY1_ANOGA	sp|P35035|TRY1_ANOGA Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	35.294	272	1.43e-35	133
jgi|Emihu1|433953|estExtDG_fgenesh_newKGs_kg.C_150069	sp|P35038|TRY4_ANOGA	sp|P35038|TRY4_ANOGA Trypsin-4 OS=Anopheles gambiae OX=7165 GN=TRYP4 PE=2 SV=2	34.307	274	1.09e-34	131
jgi|Gepoce1|387249|evm.geph.scaffold_490.12	sp|P08419|CEL2A_PIG	sp|P08419|CEL2A_PIG Chymotrypsin-like elastase family member 2A OS=Sus scrofa OX=9823 GN=CELA2A PE=1 SV=1	31.892	185	8.75e-17	80.5
jgi|Gepoce1|387249|evm.geph.scaffold_490.12	sp|O60259|KLK8_HUMAN	sp|O60259|KLK8_HUMAN Kallikrein-8 OS=Homo sapiens OX=9606 GN=KLK8 PE=1 SV=1	33.333	174	1.33e-16	79.7
jgi|Gepoce1|387249|evm.geph.scaffold_490.12	sp|P24664|TRYP_SACER	sp|P24664|TRYP_SACER Trypsin OS=Saccharopolyspora erythraea OX=1836 PE=1 SV=1	34.228	149	2.10e-16	78.6
jgi|Gepoce1|391242|evm.geph.scaffold_571.18	sp|P35035|TRY1_ANOGA	sp|P35035|TRY1_ANOGA Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	36.531	271	9.55e-37	136
jgi|Gepoce1|391242|evm.geph.scaffold_571.18	sp|P29786|TRY3_AEDAE	sp|P29786|TRY3_AEDAE Trypsin 3A1 OS=Aedes aegypti OX=7159 GN=AAEL007818 PE=2 SV=2	36.260	262	2.35e-36	135
jgi|Gepoce1|391242|evm.geph.scaffold_571.18	sp|P35038|TRY4_ANOGA	sp|P35038|TRY4_ANOGA Trypsin-4 OS=Anopheles gambiae OX=7165 GN=TRYP4 PE=2 SV=2	34.926	272	4.24e-35	132
jgi|Hymcor1016_1|2565196|gm4et.14226_g	sp|P00771|COGS_LEPPG	sp|P00771|COGS_LEPPG Brachyurin OS=Leptuca pugilator OX=6772 PE=1 SV=2	33.180	217	3.18e-20	90.5
jgi|Hymcor1016_1|2565196|gm4et.14226_g	sp|Q00871|CTRB1_PENVA	sp|Q00871|CTRB1_PENVA Chymotrypsin BI OS=Penaeus vannamei OX=6689 PE=1 SV=1	33.143	175	5.17e-20	90.9
jgi|Hymcor1016_1|2565196|gm4et.14226_g	sp|P36178|CTRB2_PENVA	sp|P36178|CTRB2_PENVA Chymotrypsin BII OS=Penaeus vannamei OX=6689 PE=1 SV=1	33.333	171	1.65e-18	86.7
jgi|IsochDm2_1|1193862|fgenesh1_kg.22_#_1431_#_ONZOT_transcript_64150	sp|Q5W960|VSP12_BOTJA	sp|Q5W960|VSP12_BOTJA Snake venom serine protease HS112 OS=Bothrops jararaca OX=8724 PE=2 SV=1	33.455	275	1.67e-36	135
jgi|IsochDm2_1|1193862|fgenesh1_kg.22_#_1431_#_ONZOT_transcript_64150	sp|P35035|TRY1_ANOGA	sp|P35035|TRY1_ANOGA Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	32.593	270	2.44e-36	135
jgi|IsochDm2_1|1193862|fgenesh1_kg.22_#_1431_#_ONZOT_transcript_64150	sp|P81661|VSPA_BOTJA	sp|P81661|VSPA_BOTJA Thrombin-like enzyme bothrombin OS=Bothrops jararaca OX=8724 PE=1 SV=1	32.482	274	5.28e-34	128
jgi|Isogal1|87656|evm.iso.scaffold_74.67	sp|Q5W960|VSP12_BOTJA	sp|Q5W960|VSP12_BOTJA Snake venom serine protease HS112 OS=Bothrops jararaca OX=8724 PE=2 SV=1	33.455	275	1.18e-36	135
jgi|Isogal1|87656|evm.iso.scaffold_74.67	sp|P35035|TRY1_ANOGA	sp|P35035|TRY1_ANOGA Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	32.222	270	1.77e-35	133
jgi|Isogal1|87656|evm.iso.scaffold_74.67	sp|P81661|VSPA_BOTJA	sp|P81661|VSPA_BOTJA Thrombin-like enzyme bothrombin OS=Bothrops jararaca OX=8724 PE=1 SV=1	33.455	275	1.61e-34	129
jgi|Ochro3194_1|4488747|fgenesh1_kg.151_393_ONZOP_transcript_25990	sp|P35035|TRY1_ANOGA	sp|P35035|TRY1_ANOGA Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	34.470	264	9.00e-33	125
jgi|Ochro3194_1|4488747|fgenesh1_kg.151_393_ONZOP_transcript_25990	sp|O97370|EURM3_EURMA	sp|O97370|EURM3_EURMA Mite allergen Eur m 3 OS=Euroglyphus maynei OX=6958 GN=EURM3 PE=1 SV=1	31.970	269	2.80e-31	121
jgi|Ochro3194_1|4488747|fgenesh1_kg.151_393_ONZOP_transcript_25990	sp|P24664|TRYP_SACER	sp|P24664|TRYP_SACER Trypsin OS=Saccharopolyspora erythraea OX=1836 PE=1 SV=1	32.946	258	7.14e-31	119
jgi|Ochro3194_1|4616078|fgenesh1_kg.233_906_OTBYT_transcript_41042	sp|P35035|TRY1_ANOGA	sp|P35035|TRY1_ANOGA Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	36.531	271	9.65e-37	136
jgi|Ochro3194_1|4616078|fgenesh1_kg.233_906_OTBYT_transcript_41042	sp|P29786|TRY3_AEDAE	sp|P29786|TRY3_AEDAE Trypsin 3A1 OS=Aedes aegypti OX=7159 GN=AAEL007818 PE=2 SV=2	36.260	262	1.73e-36	135
jgi|Ochro3194_1|4616078|fgenesh1_kg.233_906_OTBYT_transcript_41042	sp|P35038|TRY4_ANOGA	sp|P35038|TRY4_ANOGA Trypsin-4 OS=Anopheles gambiae OX=7165 GN=TRYP4 PE=2 SV=2	34.926	272	4.56e-35	132
jgi|Pleelo874_1|5536249|fgenesh1_kg.1418_#_334_#_TRINITY_DN6181_c0_g1_i3	sp|Q3T0A3|CFAD_BOVIN	sp|Q3T0A3|CFAD_BOVIN Complement factor D OS=Bos taurus OX=9913 GN=CFD PE=2 SV=1	32.645	242	6.30e-26	107
jgi|Pleelo874_1|5536249|fgenesh1_kg.1418_#_334_#_TRINITY_DN6181_c0_g1_i3	sp|P35035|TRY1_ANOGA	sp|P35035|TRY1_ANOGA Trypsin-1 OS=Anopheles gambiae OX=7165 GN=TRYP1 PE=2 SV=3	36.181	199	7.21e-26	107
jgi|Pleelo874_1|5536249|fgenesh1_kg.1418_#_334_#_TRINITY_DN6181_c0_g1_i3	sp|P35038|TRY4_ANOGA	sp|P35038|TRY4_ANOGA Trypsin-4 OS=Anopheles gambiae OX=7165 GN=TRYP4 PE=2 SV=2	35.025	197	9.51e-26	107
