jgi|Callep1130_1|3128354|fgenesh1_kg.228_#_25_#_TRINITY_DN10852_c0_g1_i15	sp|V6CLA2|HECD1_CAEEL	sp|V6CLA2|HECD1_CAEEL E3 ubiquitin-protein ligase hecd-1 OS=Caenorhabditis elegans OX=6239 GN=hecd-1 PE=1 SV=1	29.464	560	8.43e-55	209
jgi|Callep1130_1|3128354|fgenesh1_kg.228_#_25_#_TRINITY_DN10852_c0_g1_i15	sp|F1RCR6|TRIPC_DANRE	sp|F1RCR6|TRIPC_DANRE E3 ubiquitin-protein ligase TRIP12 OS=Danio rerio OX=7955 GN=trip12 PE=3 SV=1	28.843	527	1.08e-46	184
jgi|Callep1130_1|3128354|fgenesh1_kg.228_#_25_#_TRINITY_DN10852_c0_g1_i15	sp|Q6WWW4|UPL3_ARATH	sp|Q6WWW4|UPL3_ARATH E3 ubiquitin-protein ligase UPL3 OS=Arabidopsis thaliana OX=3702 GN=UPL3 PE=1 SV=1	28.807	545	1.55e-46	184
jgi|Callep1130_1|3642250|fgenesh1_kg.4432_#_2_#_TRINITY_DN10852_c0_g1_i15	sp|V6CLA2|HECD1_CAEEL	sp|V6CLA2|HECD1_CAEEL E3 ubiquitin-protein ligase hecd-1 OS=Caenorhabditis elegans OX=6239 GN=hecd-1 PE=1 SV=1	26.621	586	1.76e-43	174
jgi|Callep1130_1|3642250|fgenesh1_kg.4432_#_2_#_TRINITY_DN10852_c0_g1_i15	sp|F1RCR6|TRIPC_DANRE	sp|F1RCR6|TRIPC_DANRE E3 ubiquitin-protein ligase TRIP12 OS=Danio rerio OX=7955 GN=trip12 PE=3 SV=1	25.232	539	6.40e-35	147
jgi|Callep1130_1|3642250|fgenesh1_kg.4432_#_2_#_TRINITY_DN10852_c0_g1_i15	sp|Q6WWW4|UPL3_ARATH	sp|Q6WWW4|UPL3_ARATH E3 ubiquitin-protein ligase UPL3 OS=Arabidopsis thaliana OX=3702 GN=UPL3 PE=1 SV=1	26.250	560	5.96e-34	144
jgi|Emihu1|433216|estExtDG_fgenesh_newKGs_kg.C_90156	sp|V6CLA2|HECD1_CAEEL	sp|V6CLA2|HECD1_CAEEL E3 ubiquitin-protein ligase hecd-1 OS=Caenorhabditis elegans OX=6239 GN=hecd-1 PE=1 SV=1	31.504	565	4.23e-60	228
jgi|Emihu1|433216|estExtDG_fgenesh_newKGs_kg.C_90156	sp|Q9VL06|UFD4_DROME	sp|Q9VL06|UFD4_DROME E3 ubiquitin-protein ligase Ufd4 OS=Drosophila melanogaster OX=7227 GN=Ufd4 PE=2 SV=1	28.718	585	2.42e-52	204
jgi|Emihu1|433216|estExtDG_fgenesh_newKGs_kg.C_90156	sp|Q6WWW4|UPL3_ARATH	sp|Q6WWW4|UPL3_ARATH E3 ubiquitin-protein ligase UPL3 OS=Arabidopsis thaliana OX=3702 GN=UPL3 PE=1 SV=1	28.571	574	6.51e-47	186
jgi|Emihu1|462013|estExtDG_fgeneshEH_pg.C_90211	sp|Q9P0K7|RAI14_HUMAN	sp|Q9P0K7|RAI14_HUMAN Ankycorbin OS=Homo sapiens OX=9606 GN=RAI14 PE=1 SV=2	38.961	77	1.97e-05	52.8
