jgi|Callep1130_1|3086328|fgenesh1_kg.65_#_68_#_TRINITY_DN4004_c0_g1_i2	sp|Q32KH7|ARSI_CANLF	sp|Q32KH7|ARSI_CANLF Arylsulfatase I OS=Canis lupus familiaris OX=9615 GN=ARSI PE=2 SV=2	25.902	305	1.71e-06	52.4
jgi|Callep1130_1|3086328|fgenesh1_kg.65_#_68_#_TRINITY_DN4004_c0_g1_i2	sp|P50430|ARSB_RAT	sp|P50430|ARSB_RAT Arylsulfatase B OS=Rattus norvegicus OX=10116 GN=Arsb PE=2 SV=2	23.774	265	3.16e-06	51.6
jgi|Callep1130_1|3086328|fgenesh1_kg.65_#_68_#_TRINITY_DN4004_c0_g1_i2	sp|Q32KI9|ARSI_MOUSE	sp|Q32KI9|ARSI_MOUSE Arylsulfatase I OS=Mus musculus OX=10090 GN=Arsi PE=2 SV=1	24.912	285	4.91e-06	50.8
jgi|Callep1130_1|3342613|fgenesh1_kg.1334_#_53_#_TRINITY_DN4004_c0_g1_i12	sp|P33727|ARSB_FELCA	sp|P33727|ARSB_FELCA Arylsulfatase B OS=Felis catus OX=9685 GN=ARSB PE=2 SV=1	31.868	91	3.26e-04	44.3
jgi|Callep1130_1|3439257|fgenesh1_kg.2082_#_1_#_OTBYP_transcript_50503	sp|P50429|ARSB_MOUSE	sp|P50429|ARSB_MOUSE Arylsulfatase B OS=Mus musculus OX=10090 GN=Arsb PE=1 SV=3	34.304	481	4.17e-77	254
jgi|Callep1130_1|3439257|fgenesh1_kg.2082_#_1_#_OTBYP_transcript_50503	sp|P50430|ARSB_RAT	sp|P50430|ARSB_RAT Arylsulfatase B OS=Rattus norvegicus OX=10116 GN=Arsb PE=2 SV=2	35.158	475	7.38e-77	253
jgi|Callep1130_1|3439257|fgenesh1_kg.2082_#_1_#_OTBYP_transcript_50503	sp|P33727|ARSB_FELCA	sp|P33727|ARSB_FELCA Arylsulfatase B OS=Felis catus OX=9685 GN=ARSB PE=2 SV=1	33.600	500	3.79e-74	246
jgi|Chrlea393_1|925593|gw1.18.738.1	sp|P15848|ARSB_HUMAN	sp|P15848|ARSB_HUMAN Arylsulfatase B OS=Homo sapiens OX=9606 GN=ARSB PE=1 SV=1	40.580	69	5.90e-11	59.3
jgi|Chrlea393_1|925593|gw1.18.738.1	sp|P33727|ARSB_FELCA	sp|P33727|ARSB_FELCA Arylsulfatase B OS=Felis catus OX=9685 GN=ARSB PE=2 SV=1	40.580	69	8.81e-11	58.5
jgi|Chrlea393_1|925593|gw1.18.738.1	sp|P50430|ARSB_RAT	sp|P50430|ARSB_RAT Arylsulfatase B OS=Rattus norvegicus OX=10116 GN=Arsb PE=2 SV=2	36.232	69	1.17e-09	55.5
