jgi|Callep1130_1|3900039|estExt_fgenesh1_pg.C_59800003	sp|A0A494C071|PWWP4_HUMAN	sp|A0A494C071|PWWP4_HUMAN Putative PWWP domain-containing DNA repair factor 4 OS=Homo sapiens OX=9606 GN=PWWP4 PE=5 SV=1	24.457	736	6.02e-11	72.4
jgi|Callep1130_1|3900039|estExt_fgenesh1_pg.C_59800003	sp|A0A494C071|PWWP4_HUMAN	sp|A0A494C071|PWWP4_HUMAN Putative PWWP domain-containing DNA repair factor 4 OS=Homo sapiens OX=9606 GN=PWWP4 PE=5 SV=1	23.731	906	3.46e-08	63.2
jgi|Callep1130_1|3900039|estExt_fgenesh1_pg.C_59800003	sp|A0A494C071|PWWP4_HUMAN	sp|A0A494C071|PWWP4_HUMAN Putative PWWP domain-containing DNA repair factor 4 OS=Homo sapiens OX=9606 GN=PWWP4 PE=5 SV=1	24.719	445	2.00e-05	54.3
jgi|Pleelo874_1|5560856|fgenesh1_kg.1536_#_123_#_OTBYH_transcript_4632	sp|Q9QYX7|PCLO_MOUSE	sp|Q9QYX7|PCLO_MOUSE Protein piccolo OS=Mus musculus OX=10090 GN=Pclo PE=1 SV=4	40.260	77	1.34e-06	56.6
jgi|Pleelo874_1|5560856|fgenesh1_kg.1536_#_123_#_OTBYH_transcript_4632	sp|Q9QYX7|PCLO_MOUSE	sp|Q9QYX7|PCLO_MOUSE Protein piccolo OS=Mus musculus OX=10090 GN=Pclo PE=1 SV=4	38.356	73	6.63e-04	47.8
jgi|Pleelo874_1|5560856|fgenesh1_kg.1536_#_123_#_OTBYH_transcript_4632	sp|Q9JKS6|PCLO_RAT	sp|Q9JKS6|PCLO_RAT Protein piccolo OS=Rattus norvegicus OX=10116 GN=Pclo PE=1 SV=1	30.872	149	8.14e-05	50.8
jgi|Pleelo874_1|5560856|fgenesh1_kg.1536_#_123_#_OTBYH_transcript_4632	sp|G4SLH0|TTN1_CAEEL	sp|G4SLH0|TTN1_CAEEL Titin homolog OS=Caenorhabditis elegans OX=6239 GN=ttn-1 PE=1 SV=2	23.462	260	2.11e-04	49.7
jgi|Umbfol2878_1|5740252|fgenesh1_kg.111_#_222_#_TRINITY_DN9383_c2_g1_i3	sp|Q9FHD8|GT20_ARATH	sp|Q9FHD8|GT20_ARATH Probable xyloglucan galactosyltransferase GT20 OS=Arabidopsis thaliana OX=3702 GN=GT20 PE=2 SV=1	28.387	155	7.53e-08	60.1
jgi|Umbfol2878_1|5740252|fgenesh1_kg.111_#_222_#_TRINITY_DN9383_c2_g1_i3	sp|Q9SH31|GT16_ARATH	sp|Q9SH31|GT16_ARATH Xyloglucan-specific galacturonosyltransferase 1 OS=Arabidopsis thaliana OX=3702 GN=GT16 PE=2 SV=1	31.496	127	2.93e-07	58.5
jgi|Umbfol2878_1|5740252|fgenesh1_kg.111_#_222_#_TRINITY_DN9383_c2_g1_i3	sp|Q9SUW1|GT19_ARATH	sp|Q9SUW1|GT19_ARATH Probable xyloglucan galactosyltransferase GT19 OS=Arabidopsis thaliana OX=3702 GN=GT19 PE=2 SV=1	25.180	139	1.94e-06	55.5
