jgi|Callep1130_1|1513863|CE1513862_2628	sp|Q9NSY1|BMP2K_HUMAN	sp|Q9NSY1|BMP2K_HUMAN BMP-2-inducible protein kinase OS=Homo sapiens OX=9606 GN=BMP2K PE=1 SV=2	35.294	221	9.40e-30	125
jgi|Callep1130_1|1513863|CE1513862_2628	sp|F1SPM8|AAK1_PIG	sp|F1SPM8|AAK1_PIG AP2-associated protein kinase 1 OS=Sus scrofa OX=9823 GN=AAK1 PE=2 SV=2	36.771	223	1.40e-29	125
jgi|Callep1130_1|1513863|CE1513862_2628	sp|F1MH24|AAK1_BOVIN	sp|F1MH24|AAK1_BOVIN AP2-associated protein kinase 1 OS=Bos taurus OX=9913 GN=AAK1 PE=1 SV=2	36.323	223	1.85e-29	124
jgi|Emihu1|196055|gm1.400177	sp|P97874|GAK_RAT	sp|P97874|GAK_RAT Cyclin-G-associated kinase OS=Rattus norvegicus OX=10116 GN=Gak PE=1 SV=1	36.017	236	1.17e-22	103
jgi|Emihu1|196055|gm1.400177	sp|Q99KY4|GAK_MOUSE	sp|Q99KY4|GAK_MOUSE Cyclin-G-associated kinase OS=Mus musculus OX=10090 GN=Gak PE=1 SV=2	35.745	235	1.53e-22	103
jgi|Emihu1|196055|gm1.400177	sp|O14976|GAK_HUMAN	sp|O14976|GAK_HUMAN Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2	36.441	236	1.71e-22	103
jgi|Gepoce1|375411|evm.geph.scaffold_2060.1	sp|Q757X8|HAL5_EREGS	sp|Q757X8|HAL5_EREGS Probable serine/threonine-protein kinase HAL5-like OS=Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) OX=284811 GN=AEL118C PE=3 SV=1	37.069	116	1.39e-11	68.9
jgi|Gepoce1|375411|evm.geph.scaffold_2060.1	sp|Q6FQH2|HAL5_CANGA	sp|Q6FQH2|HAL5_CANGA Serine/threonine-protein kinase HAL5 OS=Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) OX=284593 GN=HAL5 PE=3 SV=1	34.426	122	4.46e-11	67.4
jgi|Gepoce1|375411|evm.geph.scaffold_2060.1	sp|Q99KY4|GAK_MOUSE	sp|Q99KY4|GAK_MOUSE Cyclin-G-associated kinase OS=Mus musculus OX=10090 GN=Gak PE=1 SV=2	50.633	79	1.02e-10	66.6
jgi|Gepoce1|389765|evm.geph.scaffold_52.10	sp|O14976|GAK_HUMAN	sp|O14976|GAK_HUMAN Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2	31.408	277	2.03e-14	79.3
jgi|Gepoce1|389765|evm.geph.scaffold_52.10	sp|Q99KY4|GAK_MOUSE	sp|Q99KY4|GAK_MOUSE Cyclin-G-associated kinase OS=Mus musculus OX=10090 GN=Gak PE=1 SV=2	35.829	187	2.23e-14	79.3
jgi|Gepoce1|389765|evm.geph.scaffold_52.10	sp|P97874|GAK_RAT	sp|P97874|GAK_RAT Cyclin-G-associated kinase OS=Rattus norvegicus OX=10116 GN=Gak PE=1 SV=1	35.829	187	3.07e-14	79.0
jgi|Hymcor1016_1|2495437|MIX43809_5_37	sp|P97874|GAK_RAT	sp|P97874|GAK_RAT Cyclin-G-associated kinase OS=Rattus norvegicus OX=10116 GN=Gak PE=1 SV=1	29.934	304	6.96e-29	122
jgi|Hymcor1016_1|2495437|MIX43809_5_37	sp|Q99KY4|GAK_MOUSE	sp|Q99KY4|GAK_MOUSE Cyclin-G-associated kinase OS=Mus musculus OX=10090 GN=Gak PE=1 SV=2	29.276	304	2.42e-27	118
jgi|Hymcor1016_1|2495437|MIX43809_5_37	sp|O14976|GAK_HUMAN	sp|O14976|GAK_HUMAN Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2	29.605	304	3.26e-27	117
jgi|Ochro3194_1|4251986|fgenesh1_kg.74_2916_TRINITY_DN2244_c1_g2_i2	sp|O14976|GAK_HUMAN	sp|O14976|GAK_HUMAN Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2	32.753	287	3.11e-25	113
jgi|Ochro3194_1|4251986|fgenesh1_kg.74_2916_TRINITY_DN2244_c1_g2_i2	sp|P53974|ARK1_YEAST	sp|P53974|ARK1_YEAST Actin-regulating kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARK1 PE=1 SV=1	29.934	304	3.59e-25	112
jgi|Ochro3194_1|4251986|fgenesh1_kg.74_2916_TRINITY_DN2244_c1_g2_i2	sp|Q54VV7|Y0111_DICDI	sp|Q54VV7|Y0111_DICDI Probable serine/threonine-protein kinase DDB_G0280111 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0280111 PE=3 SV=1	27.425	299	5.29e-25	112
jgi|Pleelo874_1|7029413|estExt_Genemark4ET.C_29750002	sp|Q86HW6|Y6461_DICDI	sp|Q86HW6|Y6461_DICDI Probable serine/threonine-protein kinase DDB_G0276461 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0276461 PE=3 SV=1	29.572	257	5.57e-29	122
jgi|Pleelo874_1|7029413|estExt_Genemark4ET.C_29750002	sp|Q54VV7|Y0111_DICDI	sp|Q54VV7|Y0111_DICDI Probable serine/threonine-protein kinase DDB_G0280111 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0280111 PE=3 SV=1	29.126	206	2.08e-24	108
jgi|Pleelo874_1|7029413|estExt_Genemark4ET.C_29750002	sp|Q99KY4|GAK_MOUSE	sp|Q99KY4|GAK_MOUSE Cyclin-G-associated kinase OS=Mus musculus OX=10090 GN=Gak PE=1 SV=2	31.225	253	9.82e-21	97.8
jgi|Umbfol2878_1|5397851|fgenesh1_pm.5_#_255	sp|Q9NSY1|BMP2K_HUMAN	sp|Q9NSY1|BMP2K_HUMAN BMP-2-inducible protein kinase OS=Homo sapiens OX=9606 GN=BMP2K PE=1 SV=2	36.364	231	7.25e-27	117
jgi|Umbfol2878_1|5397851|fgenesh1_pm.5_#_255	sp|Q91Z96|BMP2K_MOUSE	sp|Q91Z96|BMP2K_MOUSE BMP-2-inducible protein kinase OS=Mus musculus OX=10090 GN=Bmp2k PE=1 SV=1	35.683	227	5.91e-26	115
jgi|Umbfol2878_1|5397851|fgenesh1_pm.5_#_255	sp|P0C1X8|AAK1_RAT	sp|P0C1X8|AAK1_RAT AP2-associated protein kinase 1 OS=Rattus norvegicus OX=10116 GN=Aak1 PE=1 SV=1	35.747	221	1.65e-24	110
